TRANSACTION_ID,SALE_DATE,YEAR,MONTH,MONTH_NAME,MODEL,SEGMENT,FUEL_TYPE,REGION,DEALER,BASE_PRICE,DISCOUNT_AMOUNT,SELLING_PRICE,COST_PRICE,GROSS_PROFIT,GROSS_MARGIN_PCT,UNITS_SOLD
VA20240718708,03-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Hyderabad Motors,1400000.0,48228.0,1329716.0,1020000,309716.0,23.29,1
VA20240718709,19-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Chennai Drive,1400000.0,49890.0,1375529.0,1020000,355529.0,25.85,1
VA20240718710,10-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Hyderabad Motors,1400000.0,48566.0,1339034.0,1020000,319034.0,23.83,1
VA20240718711,26-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Bangalore Elite,1400000.0,48890.0,1347968.0,1020000,327968.0,24.33,1
VA20240718712,20-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Hyderabad Motors,1400000.0,49781.0,1372541.0,1020000,352541.0,25.69,1
VA20240718713,11-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Chennai Drive,1400000.0,49348.0,1360582.0,1020000,340582.0,25.03,1
VA20240718714,22-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Chennai Drive,1400000.0,49231.0,1357379.0,1020000,337379.0,24.86,1
VA20240718715,14-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Bangalore Elite,1400000.0,49403.0,1362109.0,1020000,342109.0,25.12,1
VA20240718716,20-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Hyderabad Motors,1400000.0,49644.0,1368770.0,1020000,348770.0,25.48,1
VA20240718717,06-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Coimbatore Auto,1400000.0,49740.0,1371409.0,1020000,351409.0,25.62,1
VA20240718718,25-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Coimbatore Auto,1400000.0,49280.0,1358708.0,1020000,338708.0,24.93,1
VA20240718719,17-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Chennai Drive,1400000.0,49764.0,1372076.0,1020000,352076.0,25.66,1
VA20240718720,22-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Hyderabad Motors,1400000.0,49069.0,1352913.0,1020000,332913.0,24.61,1
VA20240718721,16-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Coimbatore Auto,1400000.0,48563.0,1338965.0,1020000,318965.0,23.82,1
VA20240718722,15-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Hyderabad Motors,1400000.0,49745.0,1371539.0,1020000,351539.0,25.63,1
VA20240718723,14-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Kochi Veda,1400000.0,49081.0,1353241.0,1020000,333241.0,24.63,1
VA20240718724,13-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Hyderabad Motors,1400000.0,49796.0,1372948.0,1020000,352948.0,25.71,1
VA20240718725,19-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Hyderabad Motors,1400000.0,48099.0,1326151.0,1020000,306151.0,23.09,1
VA20240718726,16-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Bangalore Elite,1400000.0,48799.0,1345462.0,1020000,325462.0,24.19,1
VA20240718727,12-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Bangalore Elite,1400000.0,49878.0,1375199.0,1020000,355199.0,25.83,1
VA20240718728,10-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Hyderabad Motors,1400000.0,48509.0,1337471.0,1020000,317471.0,23.74,1
VA20240718729,09-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Coimbatore Auto,1400000.0,49865.0,1374861.0,1020000,354861.0,25.81,1
VA20240718730,21-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Chennai Drive,1400000.0,49890.0,1375529.0,1020000,355529.0,25.85,1
VA20240718731,08-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Hyderabad Motors,1400000.0,49749.0,1371651.0,1020000,351651.0,25.64,1
VA20240718732,18-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Kochi Veda,1400000.0,49125.0,1354441.0,1020000,334441.0,24.69,1
VA20240718733,22-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Kochi Veda,1400000.0,49288.0,1358941.0,1020000,338941.0,24.94,1
VA20240718734,04-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Kochi Veda,1400000.0,49724.0,1370974.0,1020000,350974.0,25.6,1
VA20240718735,28-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Hyderabad Motors,1400000.0,49541.0,1365909.0,1020000,345909.0,25.32,1
VA20240718736,26-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Kochi Veda,1400000.0,49255.0,1358030.0,1020000,338030.0,24.89,1
VA20240718737,06-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Coimbatore Auto,1400000.0,49945.0,1377061.0,1020000,357061.0,25.93,1
VA20240718738,24-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Chennai Drive,1400000.0,49364.0,1361034.0,1020000,341034.0,25.06,1
VA20240718739,27-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Bangalore Elite,1400000.0,49932.0,1376695.0,1020000,356695.0,25.91,1
VA20240718740,09-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Coimbatore Auto,1400000.0,48132.0,1327081.0,1020000,307081.0,23.14,1
VA20240718741,28-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Coimbatore Auto,1400000.0,48292.0,1331489.0,1020000,311489.0,23.39,1
VA20240718742,16-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Bangalore Elite,1400000.0,48905.0,1348377.0,1020000,328377.0,24.35,1
VA20240718743,23-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Kochi Veda,1400000.0,48774.0,1344779.0,1020000,324779.0,24.15,1
VA20240718744,10-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Chennai Drive,1400000.0,49554.0,1366279.0,1020000,346279.0,25.34,1
VA20240718745,12-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Bangalore Elite,1400000.0,48335.0,1332660.0,1020000,312660.0,23.46,1
VA20240718746,12-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Chennai Drive,1400000.0,49933.0,1376728.0,1020000,356728.0,25.91,1
VA20240718747,15-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Coimbatore Auto,1400000.0,48638.0,1341006.0,1020000,321006.0,23.94,1
VA20240718748,04-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Kochi Veda,1400000.0,48861.0,1347159.0,1020000,327159.0,24.29,1
VA20240718749,22-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Bangalore Elite,1400000.0,48559.0,1338827.0,1020000,318827.0,23.81,1
VA20240718750,04-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Bangalore Elite,1400000.0,49156.0,1355289.0,1020000,335289.0,24.74,1
VA20240718751,11-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Bangalore Elite,1400000.0,48135.0,1327148.0,1020000,307148.0,23.14,1
VA20240718752,15-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Hyderabad Motors,1400000.0,48313.0,1332069.0,1020000,312069.0,23.43,1
VA20240718753,28-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Kochi Veda,1400000.0,49482.0,1364283.0,1020000,344283.0,25.24,1
VA20240718754,25-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Chennai Drive,1400000.0,48386.0,1334058.0,1020000,314058.0,23.54,1
VA20240718755,20-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Hyderabad Motors,1400000.0,48482.0,1336707.0,1020000,316707.0,23.69,1
VA20240718756,08-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Hyderabad Motors,1400000.0,49574.0,1366833.0,1020000,346833.0,25.37,1
VA20240718757,27-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Bangalore Elite,1400000.0,48203.0,1329022.0,1020000,309022.0,23.25,1
VA20240718758,23-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Hyderabad Motors,1400000.0,48877.0,1347621.0,1020000,327621.0,24.31,1
VA20240718759,16-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Coimbatore Auto,1400000.0,48065.0,1325226.0,1020000,305226.0,23.03,1
VA20240718760,06-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Chennai Drive,1400000.0,48700.0,1342721.0,1020000,322721.0,24.03,1
VA20240718761,12-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Hyderabad Motors,1400000.0,49390.0,1361753.0,1020000,341753.0,25.1,1
VA20240718762,17-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Kochi Veda,1400000.0,48197.0,1328849.0,1020000,308849.0,23.24,1
VA20240718763,13-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Hyderabad Motors,1400000.0,49761.0,1371986.0,1020000,351986.0,25.66,1
VA20240718764,04-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Hyderabad Motors,1400000.0,49803.0,1373129.0,1020000,353129.0,25.72,1
VA20240718765,11-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Chennai Drive,1400000.0,48226.0,1329654.0,1020000,309654.0,23.29,1
VA20240718766,21-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Hyderabad Motors,1400000.0,49962.0,1377519.0,1020000,357519.0,25.95,1
VA20240718767,10-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Kochi Veda,1400000.0,48603.0,1340058.0,1020000,320058.0,23.88,1
VA20240718768,13-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Bangalore Elite,1400000.0,48185.0,1328525.0,1020000,308525.0,23.22,1
VA20240718769,11-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Coimbatore Auto,1400000.0,48030.0,1324254.0,1020000,304254.0,22.98,1
VA20240718770,15-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Hyderabad Motors,1400000.0,48821.0,1346057.0,1020000,326057.0,24.22,1
VA20240718771,20-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Chennai Drive,1400000.0,49254.0,1358015.0,1020000,338015.0,24.89,1
VA20240718772,05-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Hyderabad Motors,1400000.0,48671.0,1341931.0,1020000,321931.0,23.99,1
VA20240718773,28-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Chennai Drive,1400000.0,49660.0,1369196.0,1020000,349196.0,25.5,1
VA20240718774,18-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Chennai Drive,1400000.0,49425.0,1362705.0,1020000,342705.0,25.15,1
VA20240718775,12-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Hyderabad Motors,1400000.0,48706.0,1342903.0,1020000,322903.0,24.05,1
VA20240718776,18-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Hyderabad Motors,1400000.0,49459.0,1363662.0,1020000,343662.0,25.2,1
VA20240718777,27-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Bangalore Elite,1400000.0,49863.0,1374804.0,1020000,354804.0,25.81,1
VA20240718778,26-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Coimbatore Auto,1400000.0,48202.0,1329011.0,1020000,309011.0,23.25,1
VA20240718779,16-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Hyderabad Motors,1400000.0,48620.0,1340522.0,1020000,320522.0,23.91,1
VA20240718780,10-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Coimbatore Auto,1400000.0,48928.0,1349018.0,1020000,329018.0,24.39,1
VA20240718781,12-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Kochi Veda,1400000.0,48996.0,1350891.0,1020000,330891.0,24.49,1
VA20240718782,04-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Coimbatore Auto,1400000.0,49083.0,1353280.0,1020000,333280.0,24.63,1
VA20240718783,13-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Kochi Veda,1400000.0,48609.0,1340226.0,1020000,320226.0,23.89,1
VA20240718784,05-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Bangalore Elite,1400000.0,49328.0,1360039.0,1020000,340039.0,25.0,1
VA20240718785,25-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Coimbatore Auto,1400000.0,49284.0,1358840.0,1020000,338840.0,24.94,1
VA20240718786,21-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Hyderabad Motors,1400000.0,49153.0,1355205.0,1020000,335205.0,24.73,1
VA20240718787,25-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Bangalore Elite,1400000.0,48243.0,1330128.0,1020000,310128.0,23.32,1
VA20240718788,14-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Chennai Drive,1400000.0,48955.0,1349755.0,1020000,329755.0,24.43,1
VA20240718789,08-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Chennai Drive,1400000.0,48718.0,1343231.0,1020000,323231.0,24.06,1
VA20240718790,24-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Chennai Drive,1400000.0,48982.0,1350516.0,1020000,330516.0,24.47,1
VA20240718791,15-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Hyderabad Motors,1400000.0,49827.0,1373798.0,1020000,353798.0,25.75,1
VA20240718792,10-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Bangalore Elite,1400000.0,48962.0,1349948.0,1020000,329948.0,24.44,1
VA20240718793,15-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Bangalore Elite,1400000.0,48047.0,1324736.0,1020000,304736.0,23.0,1
VA20240718794,09-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Bangalore Elite,1400000.0,48880.0,1347695.0,1020000,327695.0,24.32,1
VA20240718795,26-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Kochi Veda,1400000.0,49628.0,1368328.0,1020000,348328.0,25.46,1
VA20240718796,15-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Coimbatore Auto,1400000.0,49549.0,1366134.0,1020000,346134.0,25.34,1
VA20240718797,09-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Bangalore Elite,1400000.0,49026.0,1351724.0,1020000,331724.0,24.54,1
VA20240718798,22-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Kochi Veda,1400000.0,48510.0,1337478.0,1020000,317478.0,23.74,1
VA20240718799,16-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Coimbatore Auto,1400000.0,48932.0,1349113.0,1020000,329113.0,24.39,1
VA20240718800,10-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Chennai Drive,1400000.0,49125.0,1354442.0,1020000,334442.0,24.69,1
VA20240718801,18-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Bangalore Elite,1400000.0,49980.0,1378013.0,1020000,358013.0,25.98,1
VA20240718802,23-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Hyderabad Motors,1400000.0,49283.0,1358791.0,1020000,338791.0,24.93,1
VA20240718803,19-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Hyderabad Motors,1400000.0,49381.0,1361498.0,1020000,341498.0,25.08,1
VA20240718804,02-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Hyderabad Motors,1400000.0,48983.0,1350538.0,1020000,330538.0,24.47,1
VA20240718805,23-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Coimbatore Auto,1400000.0,48715.0,1343137.0,1020000,323137.0,24.06,1
VA20240718806,16-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Chennai Drive,1400000.0,49613.0,1367912.0,1020000,347912.0,25.43,1
VA20240718807,12-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Hyderabad Motors,1400000.0,48990.0,1350726.0,1020000,330726.0,24.49,1
VA20240718808,02-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Kochi Veda,1400000.0,49970.0,1377733.0,1020000,357733.0,25.97,1
VA20240718809,15-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Bangalore Elite,1400000.0,48916.0,1348683.0,1020000,328683.0,24.37,1
VA20240718810,07-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Bangalore Elite,1400000.0,48153.0,1327655.0,1020000,307655.0,23.17,1
VA20240718811,27-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Coimbatore Auto,1400000.0,49358.0,1360867.0,1020000,340867.0,25.05,1
VA20240718812,04-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Kochi Veda,1400000.0,48111.0,1326501.0,1020000,306501.0,23.11,1
VA20240718813,03-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Bangalore Elite,1400000.0,48511.0,1337517.0,1020000,317517.0,23.74,1
VA20240718814,12-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Kochi Veda,1400000.0,48713.0,1343096.0,1020000,323096.0,24.06,1
VA20240718815,22-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Coimbatore Auto,1400000.0,49469.0,1363942.0,1020000,343942.0,25.22,1
VA20240718816,22-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Bangalore Elite,1400000.0,48989.0,1350689.0,1020000,330689.0,24.48,1
VA20240718817,25-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Bangalore Elite,1400000.0,48076.0,1325528.0,1020000,305528.0,23.05,1
VA20240718818,15-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Bangalore Elite,1400000.0,49229.0,1357315.0,1020000,337315.0,24.85,1
VA20240718819,13-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Bangalore Elite,1400000.0,48826.0,1346214.0,1020000,326214.0,24.23,1
VA20240718820,19-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Kochi Veda,1400000.0,49827.0,1373796.0,1020000,353796.0,25.75,1
VA20240718821,19-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Hyderabad Motors,1400000.0,48999.0,1350976.0,1020000,330976.0,24.5,1
VA20240718822,16-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Bangalore Elite,1400000.0,49410.0,1362293.0,1020000,342293.0,25.13,1
VA20240718823,14-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Coimbatore Auto,1400000.0,48449.0,1335808.0,1020000,315808.0,23.64,1
VA20240718824,06-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Coimbatore Auto,1400000.0,49512.0,1365103.0,1020000,345103.0,25.28,1
VA20240718825,11-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Coimbatore Auto,1400000.0,49433.0,1362940.0,1020000,342940.0,25.16,1
VA20240718826,22-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Hyderabad Motors,1400000.0,49792.0,1372837.0,1020000,352837.0,25.7,1
VA20240718827,13-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Bangalore Elite,1400000.0,48086.0,1325808.0,1020000,305808.0,23.07,1
VA20240718828,04-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Chennai Drive,1400000.0,48897.0,1348163.0,1020000,328163.0,24.34,1
VA20240718829,19-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Hyderabad Motors,1400000.0,49351.0,1360682.0,1020000,340682.0,25.04,1
VA20240718830,22-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Chennai Drive,1400000.0,48207.0,1329123.0,1020000,309123.0,23.26,1
VA20240718831,25-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Coimbatore Auto,1400000.0,48825.0,1346169.0,1020000,326169.0,24.23,1
VA20240718832,14-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Coimbatore Auto,1400000.0,49867.0,1374894.0,1020000,354894.0,25.81,1
VA20240718833,13-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Kochi Veda,1400000.0,48874.0,1347538.0,1020000,327538.0,24.31,1
VA20240718834,12-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Chennai Drive,1400000.0,49951.0,1377231.0,1020000,357231.0,25.94,1
VA20240718835,26-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Chennai Drive,1400000.0,48131.0,1327052.0,1020000,307052.0,23.14,1
VA20240718836,16-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Kochi Veda,1400000.0,49427.0,1362772.0,1020000,342772.0,25.15,1
VA20240718837,12-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Chennai Drive,1400000.0,49159.0,1355378.0,1020000,335378.0,24.74,1
VA20240718838,23-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Hyderabad Motors,1400000.0,49001.0,1351029.0,1020000,331029.0,24.5,1
VA20240718839,20-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Coimbatore Auto,1400000.0,49923.0,1376445.0,1020000,356445.0,25.9,1
VA20240718840,02-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Kochi Veda,1400000.0,48274.0,1330986.0,1020000,310986.0,23.37,1
VA20240718841,02-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Kochi Veda,1400000.0,49776.0,1372400.0,1020000,352400.0,25.68,1
VA20240718842,05-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Kochi Veda,1400000.0,49375.0,1361335.0,1020000,341335.0,25.07,1
VA20240718843,18-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Chennai Drive,1400000.0,48528.0,1337976.0,1020000,317976.0,23.77,1
VA20240718844,07-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Coimbatore Auto,1400000.0,49787.0,1372706.0,1020000,352706.0,25.69,1
VA20240718845,25-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Hyderabad Motors,1400000.0,48861.0,1347179.0,1020000,327179.0,24.29,1
VA20240718846,07-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Bangalore Elite,1400000.0,49616.0,1367981.0,1020000,347981.0,25.44,1
VA20240718847,26-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Chennai Drive,1400000.0,48782.0,1344993.0,1020000,324993.0,24.16,1
VA20240718848,27-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Hyderabad Motors,1400000.0,49688.0,1369964.0,1020000,349964.0,25.55,1
VA20240718849,25-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Bangalore Elite,1400000.0,49268.0,1358383.0,1020000,338383.0,24.91,1
VA20240718850,20-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Chennai Drive,1400000.0,48296.0,1331602.0,1020000,311602.0,23.4,1
VA20240718851,03-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Bangalore Elite,1400000.0,49293.0,1359088.0,1020000,339088.0,24.95,1
VA20240718852,07-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Hyderabad Motors,1400000.0,48395.0,1334320.0,1020000,314320.0,23.56,1
VA20240718853,20-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Bangalore Elite,1400000.0,48827.0,1346240.0,1020000,326240.0,24.23,1
VA20240718854,28-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Kochi Veda,1400000.0,48354.0,1333183.0,1020000,313183.0,23.49,1
VA20240718855,06-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Hyderabad Motors,1400000.0,48063.0,1325170.0,1020000,305170.0,23.03,1
VA20240718856,21-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Kochi Veda,1400000.0,48435.0,1335430.0,1020000,315430.0,23.62,1
VA20240718857,20-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Hyderabad Motors,1400000.0,49071.0,1352966.0,1020000,332966.0,24.61,1
VA20240718858,14-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Chennai Drive,1400000.0,48964.0,1350004.0,1020000,330004.0,24.44,1
VA20240718859,28-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Kochi Veda,1400000.0,49003.0,1351081.0,1020000,331081.0,24.5,1
VA20240718860,11-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Chennai Drive,1400000.0,48505.0,1337365.0,1020000,317365.0,23.73,1
VA20240718861,23-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Kochi Veda,1400000.0,49363.0,1361006.0,1020000,341006.0,25.06,1
VA20240718862,14-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Coimbatore Auto,1400000.0,49400.0,1362038.0,1020000,342038.0,25.11,1
VA20240718863,25-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Kochi Veda,1400000.0,48722.0,1343325.0,1020000,323325.0,24.07,1
VA20240718864,23-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Bangalore Elite,1400000.0,49747.0,1371598.0,1020000,351598.0,25.63,1
VA20240718865,17-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Hyderabad Motors,1400000.0,49282.0,1358783.0,1020000,338783.0,24.93,1
VA20240718866,07-JUL-24,2024,7,Jul,Veda Storm P,Compact SUV,Petrol,South,Bangalore Elite,1400000.0,49418.0,1362513.0,1020000,342513.0,25.14,1
